,Location Name,Coordinates,URL for files
1129,Parndana SA AUS,"['137.2500', '-35.80000', '165.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Parndana.948070_TMYx.2004-2018.zip
1130,Parndana SA AUS,"['137.2500', '-35.80000', '165.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Parndana.948070_TMYx.2007-2021.zip
1131,Parndana SA AUS,"['137.2500', '-35.80000', '165.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Parndana.948070_TMYx.zip
1132,Noarlunga SA AUS,"['138.5000', '-35.16700', '55.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Noarlunga.948080_TMYx.2004-2018.zip
1133,Noarlunga SA AUS,"['138.5058', '-35.15860', '55.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Noarlunga.948080_TMYx.2007-2021.zip
1134,Noarlunga SA AUS,"['138.5058', '-35.15860', '55.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Noarlunga.948080_TMYx.zip
1135,Edithburgh SA AUS,"['137.7330', '-35.11700', '7.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Edithburgh.948090_TMYx.2004-2018.zip
1136,Edithburgh SA AUS,"['137.7394', '-35.11220', '7.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Edithburgh.948090_TMYx.2007-2021.zip
1137,Edithburgh SA AUS,"['137.7394', '-35.11220', '7.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Edithburgh.948090_TMYx.zip
1138,Second.Valley.Forest SA AUS,"['138.2830', '-35.56700', '342.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Second.Valley.Forest.948110_TMYx.2004-2018.zip
1139,Second.Valley.Forest SA AUS,"['138.2864', '-35.56940', '342.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Second.Valley.Forest.948110_TMYx.2007-2021.zip
1140,Second.Valley.Forest SA AUS,"['138.2864', '-35.56940', '342.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Second.Valley.Forest.948110_TMYx.zip
1141,Robe SA AUS,"['139.7500', '-37.16700', '4.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Robe.948120_TMYx.2007-2021.zip
1142,Robe SA AUS,"['139.7500', '-37.16700', '4.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Robe.948120_TMYx.zip
1143,The.Limestone.Coast SA AUS,"['139.7170', '-36.96700', '18.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_The.Limestone.Coast.948130_TMYx.2004-2018.zip
1144,The.Limestone.Coast SA AUS,"['139.7164', '-36.96560', '18.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_The.Limestone.Coast.948130_TMYx.2007-2021.zip
1145,The.Limestone.Coast SA AUS,"['139.7164', '-36.96560', '18.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_The.Limestone.Coast.948130_TMYx.zip
1146,Strathalbyn.Racecourse SA AUS,"['138.9000', '-35.28300', '58.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Strathalbyn.Racecourse.948140_TMYx.2004-2018.zip
1147,Strathalbyn.Racecourse SA AUS,"['138.8933', '-35.28360', '58.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Strathalbyn.Racecourse.948140_TMYx.2007-2021.zip
1148,Strathalbyn.Racecourse SA AUS,"['138.8933', '-35.28360', '58.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Strathalbyn.Racecourse.948140_TMYx.zip
1149,Keith SA AUS,"['140.3500', '-36.10000', '31.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Keith.948160_TMYx.2004-2018.zip
1150,Keith SA AUS,"['140.3500', '-36.10000', '31.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Keith.948160_TMYx.2007-2021.zip
1151,Keith SA AUS,"['140.3500', '-36.10000', '31.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Keith.948160_TMYx.zip
1152,Coonawarra.AP SA AUS,"['140.8170', '-37.30000', '58.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Coonawarra.AP.948170_TMYx.2004-2018.zip
1153,Coonawarra.AP SA AUS,"['140.8253', '-37.29060', '58.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Coonawarra.AP.948170_TMYx.2007-2021.zip
1154,Coonawarra.AP SA AUS,"['140.8253', '-37.29060', '58.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Coonawarra.AP.948170_TMYx.zip
1155,Cape.Northumberland SA AUS,"['140.6670', '-38.05000', '6.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Cape.Northumberland.948180_TMYx.zip
1156,Naracoorte.AP SA AUS,"['140.7330', '-36.98300', '50.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Naracoorte.AP.948200_TMYx.2004-2018.zip
1157,Naracoorte.AP SA AUS,"['140.7269', '-36.98140', '50.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Naracoorte.AP.948200_TMYx.2007-2021.zip
1158,Naracoorte.AP SA AUS,"['140.7269', '-36.98140', '50.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Naracoorte.AP.948200_TMYx.zip
1159,Mount.Gambier.AP SA AUS,"['140.7830', '-37.73300', '69.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Mount.Gambier.AP.948210_TMYx.2004-2018.zip
1160,Mount.Gambier.AP SA AUS,"['140.7739', '-37.74720', '69.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Mount.Gambier.AP.948210_TMYx.2007-2021.zip
1161,Mount.Gambier.AP SA AUS,"['140.7739', '-37.74720', '69.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Mount.Gambier.AP.948210_TMYx.zip
1162,Cape.Willoughby SA AUS,"['138.1321', '35.84260', '51.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Cape.Willoughby.948220_TMYx.2004-2018.zip
1163,Cape.Willoughby SA AUS,"['138.1321', '-35.84260', '51.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Cape.Willoughby.948220_TMYx.2007-2021.zip
1164,Cape.Willoughby SA AUS,"['138.1321', '-35.84260', '51.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Cape.Willoughby.948220_TMYx.zip
1165,Heywood.Forestry VIC AUS,"['141.6330', '-38.13300', '27.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Heywood.Forestry.948240_TMYx.zip
1166,Casterton.Showgrounds VIC AUS,"['141.4170', '-37.60000', '73.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Casterton.Showgrounds.948250_TMYx.2007-2021.zip
1167,Casterton.Showgrounds VIC AUS,"['141.4170', '-37.60000', '73.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Casterton.Showgrounds.948250_TMYx.zip
1168,Cape.Nelson.Lighthouse VIC AUS,"['141.5410', '-38.42200', '47.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Cape.Nelson.Lighthouse.948260_TMYx.2004-2018.zip
1169,Cape.Nelson.Lighthouse VIC AUS,"['141.5436', '-38.43060', '47.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Cape.Nelson.Lighthouse.948260_TMYx.2007-2021.zip
1170,Cape.Nelson.Lighthouse VIC AUS,"['141.5436', '-38.43060', '47.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Cape.Nelson.Lighthouse.948260_TMYx.zip
1171,Nhill.AP VIC AUS,"['141.6330', '-36.31700', '140.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Nhill.AP.948270_TMYx.2004-2018.zip
1172,Nhill.AP VIC AUS,"['141.6486', '-36.30920', '140.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Nhill.AP.948270_TMYx.2007-2021.zip
1173,Nhill.AP VIC AUS,"['141.6486', '-36.30920', '140.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Nhill.AP.948270_TMYx.zip
1174,Portland-Cashmore.AP VIC AUS,"['141.4670', '-38.31700', '82.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Portland-Cashmore.AP.948280_TMYx.2004-2018.zip
1175,Portland-Cashmore.AP VIC AUS,"['141.4706', '-38.31470', '82.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Portland-Cashmore.AP.948280_TMYx.2007-2021.zip
1176,Portland-Cashmore.AP VIC AUS,"['141.4706', '-38.31470', '82.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Portland-Cashmore.AP.948280_TMYx.zip
1177,Hamilton.AP VIC AUS,"['142.0670', '-37.65000', '242.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Hamilton.AP.948290_TMYx.2004-2018.zip
1178,Hamilton.AP VIC AUS,"['142.0636', '-37.64860', '242.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Hamilton.AP.948290_TMYx.2007-2021.zip
1179,Hamilton.AP VIC AUS,"['142.0636', '-37.64860', '242.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Hamilton.AP.948290_TMYx.zip
1180,Port.Fairy VIC AUS,"['142.2376', '-38.38920', '4.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Port.Fairy.948300_TMYx.2004-2018.zip
1181,Port.Fairy VIC AUS,"['142.2347', '-38.39060', '4.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Port.Fairy.948300_TMYx.2007-2021.zip
1182,Port.Fairy VIC AUS,"['142.2347', '-38.39060', '4.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Port.Fairy.948300_TMYx.zip
1183,Ouyen VIC AUS,"['142.3170', '-35.06700', '50.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Ouyen.948310_TMYx.2007-2021.zip
1184,Ouyen VIC AUS,"['142.3170', '-35.06700', '50.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Ouyen.948310_TMYx.zip
1185,Mount.William VIC AUS,"['142.6000', '-37.30000', '1150.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Mount.William.948330_TMYx.2004-2018.zip
1186,Mount.William VIC AUS,"['142.6040', '-37.29500', '1150.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Mount.William.948330_TMYx.2007-2021.zip
1187,Mount.William VIC AUS,"['142.6040', '-37.29500', '1150.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Mount.William.948330_TMYx.zip
1188,Ararat.Prison VIC AUS,"['142.9830', '-37.28300', '296.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Ararat.Prison.948340_TMYx.2004-2018.zip
1189,Ararat.Prison VIC AUS,"['142.9810', '-37.27700', '296.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Ararat.Prison.948340_TMYx.2007-2021.zip
1190,Ararat.Prison VIC AUS,"['142.9810', '-37.27700', '296.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Ararat.Prison.948340_TMYx.zip
1191,Ben.Nevis VIC AUS,"['143.2000', '-37.23300', '875.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Ben.Nevis.948350_TMYx.2004-2018.zip
1192,Ben.Nevis VIC AUS,"['143.2010', '-37.22800', '875.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Ben.Nevis.948350_TMYx.2007-2021.zip
1193,Ben.Nevis VIC AUS,"['143.2010', '-37.22800', '875.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Ben.Nevis.948350_TMYx.zip
1194,Stawell.AP VIC AUS,"['142.7330', '-37.06700', '235.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Stawell.AP.948360_TMYx.2004-2018.zip
1195,Stawell.AP VIC AUS,"['142.7400', '-37.07190', '235.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Stawell.AP.948360_TMYx.2007-2021.zip
1196,Stawell.AP VIC AUS,"['142.7400', '-37.07190', '235.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Stawell.AP.948360_TMYx.zip
1197,Warrnambool.AP VIC AUS,"['142.4500', '-38.28300', '71.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Warrnambool.AP.948370_TMYx.2004-2018.zip
1198,Warrnambool.AP VIC AUS,"['142.4522', '-38.28670', '71.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Warrnambool.AP.948370_TMYx.2007-2021.zip
1199,Warrnambool.AP VIC AUS,"['142.4522', '-38.28670', '71.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Warrnambool.AP.948370_TMYx.zip
1200,Hopetoun.AP VIC AUS,"['142.3500', '-35.71700', '78.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Hopetoun.AP.948380_TMYx.2004-2018.zip
1201,Hopetoun.AP VIC AUS,"['142.3569', '-35.71500', '78.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Hopetoun.AP.948380_TMYx.2007-2021.zip
1202,Hopetoun.AP VIC AUS,"['142.3569', '-35.71500', '78.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Hopetoun.AP.948380_TMYx.zip
1203,Charlton VIC AUS,"['143.3500', '-36.28300', '132.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Charlton.948390_TMYx.2004-2018.zip
1204,Charlton VIC AUS,"['143.3342', '-36.28470', '132.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Charlton.948390_TMYx.2007-2021.zip
1205,Charlton VIC AUS,"['143.3342', '-36.28470', '132.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Charlton.948390_TMYx.zip
1206,Mortlake.Racecourse VIC AUS,"['142.7670', '-38.06700', '131.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Mortlake.Racecourse.948400_TMYx.2004-2018.zip
1207,Mortlake.Racecourse VIC AUS,"['142.7744', '-38.07360', '131.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Mortlake.Racecourse.948400_TMYx.2007-2021.zip
1208,Mortlake.Racecourse VIC AUS,"['142.7744', '-38.07360', '131.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Mortlake.Racecourse.948400_TMYx.zip
1209,Warracknabeal.Museum VIC AUS,"['142.4000', '-36.25000', '113.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Warracknabeal.Museum.948410_TMYx.2007-2021.zip
1210,Warracknabeal.Museum VIC AUS,"['142.4000', '-36.25000', '113.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Warracknabeal.Museum.948410_TMYx.zip
1211,Cape.Otway.Lighthouse VIC AUS,"['143.5170', '-38.85000', '33.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Cape.Otway.Lighthouse.948420_TMYx.2004-2018.zip
1212,Cape.Otway.Lighthouse VIC AUS,"['143.5140', '-38.85510', '33.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Cape.Otway.Lighthouse.948420_TMYx.2007-2021.zip
1213,Cape.Otway.Lighthouse VIC AUS,"['143.5140', '-38.85510', '33.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Cape.Otway.Lighthouse.948420_TMYx.zip
1214,Swan.Hill.AP VIC AUS,"['143.5330', '-35.38300', '71.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Swan.Hill.AP.948430_TMYx.2004-2018.zip
1215,Swan.Hill.AP VIC AUS,"['143.5417', '-35.37670', '71.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Swan.Hill.AP.948430_TMYx.2007-2021.zip
1216,Swan.Hill.AP VIC AUS,"['143.5417', '-35.37670', '71.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Swan.Hill.AP.948430_TMYx.zip
1217,Kerang VIC AUS,"['143.9170', '-35.73300', '78.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Kerang.948440_TMYx.2007-2021.zip
1218,Kerang VIC AUS,"['143.9170', '-35.73300', '78.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Kerang.948440_TMYx.zip
1219,Elliminyt-Colac VIC AUS,"['143.6000', '-38.38300', '248.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Elliminyt-Colac.948450_TMYx.zip
1220,Aireys.Inlet VIC AUS,"['144.1000', '-38.45000', '95.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Aireys.Inlet.948460_TMYx.2004-2018.zip
1221,Aireys.Inlet VIC AUS,"['144.0880', '-38.45800', '95.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Aireys.Inlet.948460_TMYx.2007-2021.zip
1222,Aireys.Inlet VIC AUS,"['144.0880', '-38.45800', '95.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Aireys.Inlet.948460_TMYx.zip
1223,Point.Wilson VIC AUS,"['144.5360', '-38.09600', '18.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Point.Wilson.948470_TMYx.zip
1224,King.Island.AP TAS AUS,"['143.8830', '-39.88300', '38.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/TAS_Tasmania/AUS_TAS_King.Island.AP.948500_TMYx.2004-2018.zip
1225,King.Island.AP TAS AUS,"['143.8830', '-39.88000', '38.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/TAS_Tasmania/AUS_TAS_King.Island.AP.948500_TMYx.2007-2021.zip
1226,King.Island.AP TAS AUS,"['143.8830', '-39.88000', '38.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/TAS_Tasmania/AUS_TAS_King.Island.AP.948500_TMYx.zip
1227,King.Island.AP TAS AUS,"['143.8500', '-39.93300', '24.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/TAS_Tasmania/AUS_TAS_King.Island.AP.948510_TMYx.zip
1228,Ballarat.AP VIC AUS,"['143.7830', '-37.51700', '436.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Ballarat.AP.948520_TMYx.2004-2018.zip
1229,Ballarat.AP VIC AUS,"['143.7911', '-37.51280', '436.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Ballarat.AP.948520_TMYx.2007-2021.zip
1230,Ballarat.AP VIC AUS,"['143.7911', '-37.51280', '436.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Ballarat.AP.948520_TMYx.zip
1231,Avalon.AP NSW AUS,"['144.4670', '-38.03300', '11.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/NSW_New_South_Wales/AUS_NSW_Avalon.AP.948540_TMYx.2004-2018.zip
1232,Avalon.AP NSW AUS,"['144.4783', '-38.02860', '11.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/NSW_New_South_Wales/AUS_NSW_Avalon.AP.948540_TMYx.2007-2021.zip
1233,Avalon.AP NSW AUS,"['144.4783', '-38.02860', '11.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/NSW_New_South_Wales/AUS_NSW_Avalon.AP.948540_TMYx.zip
1234,Bendigo.AP VIC AUS,"['144.3170', '-36.73300', '209.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Bendigo.AP.948550_TMYx.2004-2018.zip
1235,Bendigo.AP VIC AUS,"['144.3267', '-36.73940', '209.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Bendigo.AP.948550_TMYx.2007-2021.zip
1236,Bendigo.AP VIC AUS,"['144.3267', '-36.73940', '209.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Bendigo.AP.948550_TMYx.zip
1237,Geelong.Racecourse VIC AUS,"['144.3670', '-38.16700', '35.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Geelong.Racecourse.948570_TMYx.2004-2018.zip
1238,Geelong.Racecourse VIC AUS,"['144.3764', '-38.17360', '35.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Geelong.Racecourse.948570_TMYx.2007-2021.zip
1239,Geelong.Racecourse VIC AUS,"['144.3764', '-38.17360', '35.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Geelong.Racecourse.948570_TMYx.zip
1240,Redesdale VIC AUS,"['144.5330', '-37.01700', '290.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Redesdale.948590_TMYx.2004-2018.zip
1241,Redesdale VIC AUS,"['144.5203', '-37.01940', '290.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Redesdale.948590_TMYx.2007-2021.zip
1242,Redesdale VIC AUS,"['144.5203', '-37.01940', '290.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Redesdale.948590_TMYx.zip
1243,Kilmore.Gap VIC AUS,"['144.9670', '-37.38300', '528.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Kilmore.Gap.948600_TMYx.2004-2018.zip
1244,Kilmore.Gap VIC AUS,"['144.9653', '-37.38080', '528.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Kilmore.Gap.948600_TMYx.2007-2021.zip
1245,Kilmore.Gap VIC AUS,"['144.9653', '-37.38080', '528.0']",https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/VIC_Victoria/AUS_VIC_Kilmore.Gap.948600_TMYx.zip
